time,header,orientation,orientation_covariance,angular_velocity,angular_velocity_covariance,linear_acceleration,linear_acceleration_covariance
2024/05/28 23:19:26.305348078,"{'stamp': {'secs': 1716956366, 'nsecs': 304935474}, 'frame_id': 'RU_myo'}","{'x': 0.13684381353571498, 'y': -0.4245698336103628, 'z': 0.5705080843525102, 'w': 0.6895902789145887}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -13.4375, 'y': -6.125, 'z': -0.5625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.70947265625, 'y': 0.66748046875, 'z': -0.05224609375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.326321051,"{'stamp': {'secs': 1716956366, 'nsecs': 325934052}, 'frame_id': 'RU_myo'}","{'x': 0.13635736995026285, 'y': -0.4243314395229308, 'z': 0.5688678101774619, 'w': 0.6911865968293539}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -13.875, 'y': -6.0, 'z': -0.875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7158203125, 'y': 0.66259765625, 'z': -0.03662109375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.342279457,"{'stamp': {'secs': 1716956366, 'nsecs': 341887689}, 'frame_id': 'RU_myo'}","{'x': 0.13623542879925438, 'y': -0.42414874315681833, 'z': 0.5677696947538817, 'w': 0.6922249095037383}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -8.875, 'y': -4.625, 'z': -1.125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7060546875, 'y': 0.64453125, 'z': -0.0185546875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.365404443,"{'stamp': {'secs': 1716956366, 'nsecs': 364982349}, 'frame_id': 'RU_myo'}","{'x': 0.13653754330498444, 'y': -0.4236509110772897, 'z': 0.5672686309684959, 'w': 0.6928807293688795}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -5.1875, 'y': -7.3125, 'z': -0.8125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.70556640625, 'y': 0.64892578125, 'z': -0.04931640625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.386447183,"{'stamp': {'secs': 1716956366, 'nsecs': 385997720}, 'frame_id': 'RU_myo'}","{'x': 0.13623688067918854, 'y': -0.4232376929343608, 'z': 0.5661277187721656, 'w': 0.6941244655393065}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -10.3125, 'y': -6.0625, 'z': -1.1875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.70654296875, 'y': 0.67431640625, 'z': -0.02783203125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.402177634,"{'stamp': {'secs': 1716956366, 'nsecs': 401769264}, 'frame_id': 'RU_myo'}","{'x': 0.13525637069693186, 'y': -0.42340859364829253, 'z': 0.5641582284980781, 'w': 0.6958134593614725}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -16.8125, 'y': -3.0, 'z': -1.5}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.70263671875, 'y': 0.66064453125, 'z': -0.01513671875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.425137039,"{'stamp': {'secs': 1716956366, 'nsecs': 424868079}, 'frame_id': 'RU_myo'}","{'x': 0.13416102762906182, 'y': -0.4236021527505409, 'z': 0.5616085601524102, 'w': 0.6979669476516478}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -20.9375, 'y': -4.3125, 'z': -1.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7265625, 'y': 0.66015625, 'z': -0.01318359375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.446183766,"{'stamp': {'secs': 1716956366, 'nsecs': 445868762}, 'frame_id': 'RU_myo'}","{'x': 0.13355278869015455, 'y': -0.42373101420797665, 'z': 0.559969507972339, 'w': 0.6993209780727151}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -14.6875, 'y': -4.25, 'z': -2.125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.69775390625, 'y': 0.64990234375, 'z': -0.0302734375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.462171486,"{'stamp': {'secs': 1716956366, 'nsecs': 461760528}, 'frame_id': 'RU_myo'}","{'x': 0.1328782727352534, 'y': -0.42402634850335574, 'z': 0.5588578158768858, 'w': 0.7001592404897069}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -10.6875, 'y': -1.6875, 'z': -1.375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.69921875, 'y': 0.6513671875, 'z': -0.02294921875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.485084940,"{'stamp': {'secs': 1716956366, 'nsecs': 484790061}, 'frame_id': 'RU_myo'}","{'x': 0.13177878086857356, 'y': -0.4243899320885558, 'z': 0.5570842672475549, 'w': 0.701558734276695}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -15.625, 'y': -0.5, 'z': -1.0625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7158203125, 'y': 0.666015625, 'z': -0.0029296875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.506397267,"{'stamp': {'secs': 1716956366, 'nsecs': 505969759}, 'frame_id': 'RU_myo'}","{'x': 0.13068172357194358, 'y': -0.4250055307012812, 'z': 0.5553210280511642, 'w': 0.7027881201342169}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -15.1875, 'y': 0.25, 'z': -0.75}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.716796875, 'y': 0.6396484375, 'z': 0.0009765625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.522057973,"{'stamp': {'secs': 1716956366, 'nsecs': 521711299}, 'frame_id': 'RU_myo'}","{'x': 0.13025627583029586, 'y': -0.42531664947774206, 'z': 0.5544742313225902, 'w': 0.7033472663507494}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -7.75, 'y': -0.3125, 'z': -0.6875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7099609375, 'y': 0.63720703125, 'z': 0.00048828125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.545178511,"{'stamp': {'secs': 1716956366, 'nsecs': 544877728}, 'frame_id': 'RU_myo'}","{'x': 0.12988594192061298, 'y': -0.4254252890914814, 'z': 0.5542736083557737, 'w': 0.7035081609854253}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -3.1875, 'y': -0.25, 'z': 0.1875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.71923828125, 'y': 0.65380859375, 'z': 0.001953125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.566173917,"{'stamp': {'secs': 1716956366, 'nsecs': 565871845}, 'frame_id': 'RU_myo'}","{'x': 0.12994257382226373, 'y': -0.4254719032949744, 'z': 0.5542548205166636, 'w': 0.7034843146432184}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 0.1875, 'y': -0.0625, 'z': 0.4375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7255859375, 'y': 0.62548828125, 'z': 0.01220703125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.582071548,"{'stamp': {'secs': 1716956366, 'nsecs': 581723860}, 'frame_id': 'RU_myo'}","{'x': 0.13129639817689812, 'y': -0.4251415217582963, 'z': 0.5555833641125646, 'w': 0.7023838465000309}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 11.75, 'y': -2.75, 'z': 0.5}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.73388671875, 'y': 0.61083984375, 'z': 0.00537109375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.605134742,"{'stamp': {'secs': 1716956366, 'nsecs': 604845766}, 'frame_id': 'RU_myo'}","{'x': 0.1333031775812254, 'y': -0.42462921539953535, 'z': 0.558237574248117, 'w': 0.700207899822261}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 21.125, 'y': -2.8125, 'z': 0.1875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.734375, 'y': 0.62255859375, 'z': -0.017578125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.626172574,"{'stamp': {'secs': 1716956366, 'nsecs': 625886367}, 'frame_id': 'RU_myo'}","{'x': 0.13574231821822433, 'y': -0.4244999205070819, 'z': 0.5619512247460393, 'w': 0.6968390499538971}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 30.0625, 'y': 0.5625, 'z': 0.9375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.72412109375, 'y': 0.57861328125, 'z': -0.03076171875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.641988662,"{'stamp': {'secs': 1716956366, 'nsecs': 641716967}, 'frame_id': 'RU_myo'}","{'x': 0.13916904008990777, 'y': -0.4241603770108636, 'z': 0.5671748774190452, 'w': 0.692121818236607}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 41.5625, 'y': -0.375, 'z': -1.9375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.6748046875, 'y': 0.57275390625, 'z': -0.06787109375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.672537343,"{'stamp': {'secs': 1716956366, 'nsecs': 672273746}, 'frame_id': 'RU_myo'}","{'x': 0.14209290944025885, 'y': -0.4235320870300499, 'z': 0.5726441908799436, 'w': 0.6873927603591904}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 42.25, 'y': 1.0, 'z': -2.625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.65869140625, 'y': 0.6337890625, 'z': -0.06494140625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.686073285,"{'stamp': {'secs': 1716956366, 'nsecs': 685833388}, 'frame_id': 'RU_myo'}","{'x': 0.14362018752505948, 'y': -0.4227426344235282, 'z': 0.5773494916275127, 'w': 0.683615002244227}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 33.75, 'y': 3.25, 'z': -1.375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.677734375, 'y': 0.73095703125, 'z': -0.05712890625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.702074255,"{'stamp': {'secs': 1716956366, 'nsecs': 701772069}, 'frame_id': 'RU_myo'}","{'x': 0.14435396778758386, 'y': -0.4215868310819627, 'z': 0.5801625639835031, 'w': 0.6817901988107027}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 17.1875, 'y': -3.3125, 'z': 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.72607421875, 'y': 0.77197265625, 'z': -0.08447265625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.724499242,"{'stamp': {'secs': 1716956366, 'nsecs': 724195436}, 'frame_id': 'RU_myo'}","{'x': 0.1449622047717724, 'y': -0.42005469189024747, 'z': 0.5807033331362706, 'w': 0.682146358117612}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 3.75, 'y': -8.3125, 'z': 1.9375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.716796875, 'y': 0.69189453125, 'z': -0.025390625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.746156384,"{'stamp': {'secs': 1716956366, 'nsecs': 745905192}, 'frame_id': 'RU_myo'}","{'x': 0.14557382230270127, 'y': -0.41883755498580133, 'z': 0.5811355816117479, 'w': 0.6823963661820546}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 2.875, 'y': -8.0, 'z': 1.5625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.70556640625, 'y': 0.66357421875, 'z': -0.04296875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.761985934,"{'stamp': {'secs': 1716956366, 'nsecs': 761695359}, 'frame_id': 'RU_myo'}","{'x': 0.14636367490007246, 'y': -0.41803369866163315, 'z': 0.5820366988519979, 'w': 0.6819521850118889}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 5.75, 'y': -5.6875, 'z': 0.375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.71142578125, 'y': 0.66552734375, 'z': -0.05810546875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.784662308,"{'stamp': {'secs': 1716956366, 'nsecs': 784318531}, 'frame_id': 'RU_myo'}","{'x': 0.14667561672817622, 'y': -0.4178088208507558, 'z': 0.5823687304217767, 'w': 0.681739477002497}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 1.25, 'y': -3.0625, 'z': -0.9375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.72021484375, 'y': 0.6728515625, 'z': -0.06396484375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.806332061,"{'stamp': {'secs': 1716956366, 'nsecs': 805936496}, 'frame_id': 'RU_myo'}","{'x': 0.14685616354279107, 'y': -0.4176794377071153, 'z': 0.5823585437912593, 'w': 0.6817885896812038}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -1.0625, 'y': -2.625, 'z': -1.75}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7099609375, 'y': 0.67138671875, 'z': -0.052734375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.822074944,"{'stamp': {'secs': 1716956366, 'nsecs': 821789394}, 'frame_id': 'RU_myo'}","{'x': 0.14703284405486908, 'y': -0.4174170280162929, 'z': 0.5823941045959156, 'w': 0.6818808359406381}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.25, 'y': -2.8125, 'z': -1.25}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.70361328125, 'y': 0.66455078125, 'z': -0.04541015625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.844575090,"{'stamp': {'secs': 1716956366, 'nsecs': 844213266}, 'frame_id': 'RU_myo'}","{'x': 0.14746613420723415, 'y': -0.41712895743884026, 'z': 0.5826010972715437, 'w': 0.6817867214796379}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 1.1875, 'y': -3.875, 'z': -1.3125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.69873046875, 'y': 0.654296875, 'z': -0.05419921875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.858106314,"{'stamp': {'secs': 1716956366, 'nsecs': 857744002}, 'frame_id': 'RU_myo'}","{'x': 0.1479509799933829, 'y': -0.4168750797668338, 'z': 0.5828926810795406, 'w': 0.6815877036246315}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 1.4375, 'y': -3.875, 'z': -1.9375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7041015625, 'y': 0.66162109375, 'z': -0.06298828125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.881098657,"{'stamp': {'secs': 1716956366, 'nsecs': 880866560}, 'frame_id': 'RU_myo'}","{'x': 0.14838585052208222, 'y': -0.4168354476410117, 'z': 0.582983652133446, 'w': 0.6814395866838856}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.0625, 'y': -3.0625, 'z': -2.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.708984375, 'y': 0.650390625, 'z': -0.0654296875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.895609621,"{'stamp': {'secs': 1716956366, 'nsecs': 895296256}, 'frame_id': 'RU_myo'}","{'x': 0.1488698244997666, 'y': -0.4167622639132458, 'z': 0.5831497758387741, 'w': 0.6812366179753567}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 1.0625, 'y': -2.9375, 'z': -1.875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7138671875, 'y': 0.65234375, 'z': -0.05908203125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.926968438,"{'stamp': {'secs': 1716956366, 'nsecs': 926660244}, 'frame_id': 'RU_myo'}","{'x': 0.14929873631416282, 'y': -0.41664479725285175, 'z': 0.5834003768155226, 'w': 0.681000000432181}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 1.5, 'y': -2.8125, 'z': -1.4375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.71337890625, 'y': 0.65576171875, 'z': -0.0556640625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.941207463,"{'stamp': {'secs': 1716956366, 'nsecs': 940929757}, 'frame_id': 'RU_myo'}","{'x': 0.149722778430989, 'y': -0.4163916813926649, 'z': 0.5836319638634802, 'w': 0.6808632667744323}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 0.9375, 'y': -3.5625, 'z': -1.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7080078125, 'y': 0.64794921875, 'z': -0.05810546875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.955660759,"{'stamp': {'secs': 1716956366, 'nsecs': 955288500}, 'frame_id': 'RU_myo'}","{'x': 0.1502716610806663, 'y': -0.416085261408165, 'z': 0.5839964472866837, 'w': 0.680617096957965}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 2.5, 'y': -3.4375, 'z': -1.3125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.70458984375, 'y': 0.6513671875, 'z': -0.05615234375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:26.978096027,"{'stamp': {'secs': 1716956366, 'nsecs': 977789438}, 'frame_id': 'RU_myo'}","{'x': 0.15075806925473462, 'y': -0.41577488573411026, 'z': 0.5845995090371855, 'w': 0.6801813456577986}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 3.4375, 'y': -3.5625, 'z': -1.25}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.70849609375, 'y': 0.666015625, 'z': -0.0673828125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:27.1228217,"{'stamp': {'secs': 1716956367, 'nsecs': 948079}, 'frame_id': 'RU_myo'}","{'x': 0.15106818152328771, 'y': -0.41548327742586644, 'z': 0.5849848289774503, 'w': 0.6799594109775455}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 1.1875, 'y': -3.5, 'z': -0.75}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7109375, 'y': 0.66552734375, 'z': -0.072265625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:27.15477858,"{'stamp': {'secs': 1716956367, 'nsecs': 15161584}, 'frame_id': 'RU_myo'}","{'x': 0.1512533932737741, 'y': -0.4152448887980166, 'z': 0.5852371003668063, 'w': 0.6798467692830088}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 0.0625, 'y': -3.3125, 'z': -0.625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.7060546875, 'y': 0.65966796875, 'z': -0.0703125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:27.38007900,"{'stamp': {'secs': 1716956367, 'nsecs': 37726065}, 'frame_id': 'RU_myo'}","{'x': 0.15149054763138503, 'y': -0.4151036319262891, 'z': 0.5854542034166983, 'w': 0.6796932870358999}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 0.125, 'y': -2.75, 'z': -0.6875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.708984375, 'y': 0.654296875, 'z': -0.06494140625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:27.61075179,"{'stamp': {'secs': 1716956367, 'nsecs': 60820171}, 'frame_id': 'RU_myo'}","{'x': 0.15179742449703695, 'y': -0.41492516756367404, 'z': 0.5857048996676987, 'w': 0.679517783243069}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 0.9375, 'y': -2.625, 'z': -1.0625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.708984375, 'y': 0.65380859375, 'z': -0.06201171875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:27.75494102,"{'stamp': {'secs': 1716956367, 'nsecs': 75167105}, 'frame_id': 'RU_myo'}","{'x': 0.15210600658086196, 'y': -0.4147513301432412, 'z': 0.5860842195784256, 'w': 0.6792277854060321}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 1.625, 'y': -2.625, 'z': -0.9375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.70654296875, 'y': 0.65771484375, 'z': -0.0654296875}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:27.98030633,"{'stamp': {'secs': 1716956367, 'nsecs': 97711151}, 'frame_id': 'RU_myo'}","{'x': 0.15234934893974875, 'y': -0.4146270542258466, 'z': 0.5863252587801387, 'w': 0.6790410684914683}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 1.0625, 'y': -2.4375, 'z': -1.0625}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.70947265625, 'y': 0.65771484375, 'z': -0.05908203125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024/05/28 23:19:27.121067233,"{'stamp': {'secs': 1716956367, 'nsecs': 120789314}, 'frame_id': 'RU_myo'}","{'x': 0.152593199508937, 'y': -0.4143820925864693, 'z': 0.5865072216325502, 'w': 0.678978700534966}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': 0.5, 'y': -2.875, 'z': -0.9375}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","{'x': -0.70703125, 'y': 0.65625, 'z': -0.05908203125}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
