0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0.7852041692085718,0.46047732062418106,0.29793077968804715,0.2874931309835489,149.625,139.75,-208.3125,-0.6240234375,0.57666015625,0.4375,0.7925144790352739,0.4581495440263991,0.25330676894611726,0.31281860020454244,156.625,142.875,-232.625,-0.642578125,0.7626953125,0.48876953125,1.0,2.0,2.0,3.0,1.0,2.0,5.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,-0.2773270836295725,-0.3279832190636713,-0.23130934131955977,-0.8729333796553201,-199.5625,227.625,-49.125,0.46044921875,0.39404296875,0.82275390625,-0.26732276879427164,-0.37400774592951974,-0.24815853377112063,-0.8526863933389883,-186.875,234.25,-67.75,0.5439453125,0.37744140625,0.8193359375,2.0,3.0,16.0,24.0,20.0,2.0,2.0,1.0,2.0,2.0,16.0,22.0,18.0,2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
0.7755909884591238,0.46168019490869694,0.33850850885293937,0.2659360932333676,138.8125,138.0625,-179.3125,-0.5869140625,0.35302734375,0.41552734375,0.7852041692085718,0.46047732062418106,0.29793077968804715,0.2874931309835489,149.625,139.75,-208.3125,-0.6240234375,0.57666015625,0.4375,2.0,2.0,3.0,4.0,1.0,2.0,5.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,2.0,-0.28062569671328813,-0.2827007888594934,-0.21654196866871384,-0.8913131089171074,-172.25,235.4375,-24.125,0.578125,0.20751953125,0.77685546875,-0.2773270836295725,-0.3279832190636713,-0.23130934131955977,-0.8729333796553201,-199.5625,227.625,-49.125,0.46044921875,0.39404296875,0.82275390625,2.0,3.0,18.0,27.0,22.0,2.0,2.0,1.0,2.0,3.0,16.0,24.0,20.0,2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
0.7637164627460188,0.46499296780683913,0.3719089200376832,0.24940420930148918,133.625,121.6875,-129.4375,-0.60595703125,0.22314453125,0.36083984375,0.7755909884591238,0.46168019490869694,0.33850850885293937,0.2659360932333676,138.8125,138.0625,-179.3125,-0.5869140625,0.35302734375,0.41552734375,2.0,2.0,3.0,4.0,1.0,2.0,5.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,5.0,3.0,-0.27866850587142156,-0.24082915553408443,-0.20561414723627228,-0.9066796590507751,-135.75,228.375,-3.9375,0.6201171875,0.2060546875,0.74169921875,-0.28062569671328813,-0.2827007888594934,-0.21654196866871384,-0.8913131089171074,-172.25,235.4375,-24.125,0.578125,0.20751953125,0.77685546875,3.0,3.0,19.0,29.0,24.0,2.0,3.0,1.0,2.0,3.0,18.0,27.0,22.0,2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
0.7520777518092783,0.47135333166717364,0.39352692686587265,0.23946116551804225,114.75,82.75,-62.6875,-0.6396484375,0.2548828125,0.31005859375,0.7637164627460188,0.46499296780683913,0.3719089200376832,0.24940420930148918,133.625,121.6875,-129.4375,-0.60595703125,0.22314453125,0.36083984375,3.0,3.0,4.0,8.0,2.0,3.0,6.0,4.0,2.0,2.0,3.0,4.0,1.0,2.0,5.0,3.0,-0.24687594529078602,-0.14818659954660776,-0.21587150024561436,-0.933001872845549,26.8125,172.75,48.625,0.37890625,0.11962890625,0.689453125,-0.27866850587142156,-0.24082915553408443,-0.20561414723627228,-0.9066796590507751,-135.75,228.375,-3.9375,0.6201171875,0.2060546875,0.74169921875,3.0,3.0,20.0,30.0,26.0,3.0,3.0,2.0,3.0,3.0,19.0,29.0,24.0,2.0,3.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
0.7368547274153061,0.5066181442633401,0.392842695961308,0.21461077050962693,84.5,-88.25,33.75,-0.35498046875,0.580078125,0.0859375,0.7520777518092783,0.47135333166717364,0.39352692686587265,0.23946116551804225,114.75,82.75,-62.6875,-0.6396484375,0.2548828125,0.31005859375,3.0,3.0,5.0,9.0,3.0,3.0,7.0,5.0,3.0,3.0,4.0,8.0,2.0,3.0,6.0,4.0,-0.22899084588748042,-0.1332931789494289,-0.23106592284914734,-0.9361648680885027,72.0625,128.3125,67.6875,0.26611328125,0.3623046875,0.6923828125,-0.24687594529078602,-0.14818659954660776,-0.21587150024561436,-0.933001872845549,26.8125,172.75,48.625,0.37890625,0.11962890625,0.689453125,3.0,4.0,22.0,35.0,28.0,3.0,3.0,2.0,3.0,3.0,20.0,30.0,26.0,3.0,3.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
0.7346115512806012,0.5260392479381987,0.3788727792936179,0.2002098785376296,103.875,-118.9375,23.5,-0.0888671875,0.69189453125,0.13671875,0.7368547274153061,0.5066181442633401,0.392842695961308,0.21461077050962693,84.5,-88.25,33.75,-0.35498046875,0.580078125,0.0859375,4.0,4.0,7.0,11.0,3.0,3.0,7.0,6.0,3.0,3.0,5.0,9.0,3.0,3.0,7.0,5.0,-0.21013620084084741,-0.12298125027426882,-0.24944137462577504,-0.937281915862008,94.4375,107.6875,73.75,0.244140625,0.564453125,0.54638671875,-0.22899084588748042,-0.1332931789494289,-0.23106592284914734,-0.9361648680885027,72.0625,128.3125,67.6875,0.26611328125,0.3623046875,0.6923828125,3.0,4.0,23.0,38.0,29.0,3.0,3.0,2.0,3.0,4.0,22.0,35.0,28.0,3.0,3.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
0.7325370128549361,0.5448400447248696,0.36330808270248977,0.1858657781970903,99.5,-124.625,22.6875,0.20361328125,0.6748046875,0.14599609375,0.7346115512806012,0.5260392479381987,0.3788727792936179,0.2002098785376296,103.875,-118.9375,23.5,-0.0888671875,0.69189453125,0.13671875,4.0,5.0,8.0,12.0,4.0,3.0,7.0,6.0,4.0,4.0,7.0,11.0,3.0,3.0,7.0,6.0,-0.19292181957676954,-0.10936915554621039,-0.2651225511678225,-0.9383653831043441,72.75,119.1875,62.8125,0.19384765625,0.66796875,0.4130859375,-0.21013620084084741,-0.12298125027426882,-0.24944137462577504,-0.937281915862008,94.4375,107.6875,73.75,0.244140625,0.564453125,0.54638671875,3.0,4.0,23.0,40.0,31.0,3.0,3.0,2.0,3.0,4.0,23.0,38.0,29.0,3.0,3.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
0.7301419378304553,0.5611264700280368,0.34407374214598535,0.18342054198131738,62.75,-94.1875,47.1875,0.39111328125,0.63623046875,0.115234375,0.7325370128549361,0.5448400447248696,0.36330808270248977,0.1858657781970903,99.5,-124.625,22.6875,0.20361328125,0.6748046875,0.14599609375,5.0,5.0,9.0,13.0,4.0,4.0,8.0,7.0,4.0,5.0,8.0,12.0,4.0,3.0,7.0,6.0,-0.17956007946320246,-0.0941134067070898,-0.27678618639212205,-0.9393030669404098,47.5625,116.6875,42.6875,0.099609375,0.703125,0.52099609375,-0.19292181957676954,-0.10936915554621039,-0.2651225511678225,-0.9383653831043441,72.75,119.1875,62.8125,0.19384765625,0.66796875,0.4130859375,3.0,4.0,23.0,40.0,31.0,3.0,3.0,2.0,3.0,4.0,23.0,40.0,31.0,3.0,3.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
0.7292820767901043,0.5709494933289785,0.3254546395584898,0.19037753578074448,4.75,-61.8125,80.9375,0.24365234375,0.68017578125,0.00537109375,0.7301419378304553,0.5611264700280368,0.34407374214598535,0.18342054198131738,62.75,-94.1875,47.1875,0.39111328125,0.63623046875,0.115234375,5.0,5.0,10.0,13.0,4.0,4.0,8.0,7.0,5.0,5.0,9.0,13.0,4.0,4.0,8.0,7.0,-0.16960410679143934,-0.08330680308395634,-0.28769836610825655,-0.9388951345374245,39.25,89.0,28.5,0.1171875,0.67822265625,0.6240234375,-0.17956007946320246,-0.0941134067070898,-0.27678618639212205,-0.9393030669404098,47.5625,116.6875,42.6875,0.099609375,0.703125,0.52099609375,3.0,3.0,22.0,39.0,30.0,3.0,3.0,2.0,3.0,4.0,23.0,40.0,31.0,3.0,3.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
0.7289143578617301,0.5796767423055477,0.3057387387815614,0.19794584345550081,-5.0625,-66.5625,99.75,0.0087890625,0.80615234375,0.0107421875,0.7292820767901043,0.5709494933289785,0.3254546395584898,0.19037753578074448,4.75,-61.8125,80.9375,0.24365234375,0.68017578125,0.00537109375,5.0,5.0,10.0,14.0,4.0,4.0,8.0,7.0,5.0,5.0,10.0,13.0,4.0,4.0,8.0,7.0,-0.16130632798441474,-0.07549599989281916,-0.29411093248463666,-0.9390310867832786,20.875,68.1875,24.75,0.14404296875,0.5517578125,0.5419921875,-0.16960410679143934,-0.08330680308395634,-0.28769836610825655,-0.9388951345374245,39.25,89.0,28.5,0.1171875,0.67822265625,0.6240234375,3.0,4.0,20.0,37.0,29.0,3.0,3.0,2.0,3.0,3.0,22.0,39.0,30.0,3.0,3.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
0.7257689950365381,0.5933115754209547,0.28615685859809004,0.19838092799568957,36.625,-89.8125,81.25,0.044921875,0.7919921875,-0.00927734375,0.7289143578617301,0.5796767423055477,0.3057387387815614,0.19794584345550081,-5.0625,-66.5625,99.75,0.0087890625,0.80615234375,0.0107421875,5.0,5.0,10.0,14.0,4.0,4.0,8.0,7.0,5.0,5.0,10.0,14.0,4.0,4.0,8.0,7.0,-0.15343525009608866,-0.07024819922855928,-0.2960677797200183,-0.9401418426730905,-5.5625,49.5,30.3125,0.12841796875,0.57373046875,0.49267578125,-0.16130632798441474,-0.07549599989281916,-0.29411093248463666,-0.9390310867832786,20.875,68.1875,24.75,0.14404296875,0.5517578125,0.5419921875,5.0,5.0,18.0,34.0,26.0,3.0,3.0,3.0,3.0,4.0,20.0,37.0,29.0,3.0,3.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
0.722750914726207,0.6058021137283679,0.2683840699308447,0.1964813102359311,40.1875,-87.1875,50.3125,0.26806640625,0.7265625,0.01123046875,0.7257689950365381,0.5933115754209547,0.28615685859809004,0.19838092799568957,36.625,-89.8125,81.25,0.044921875,0.7919921875,-0.00927734375,6.0,6.0,11.0,14.0,4.0,4.0,7.0,8.0,5.0,5.0,10.0,14.0,4.0,4.0,8.0,7.0,-0.14678556479943208,-0.06713684876481302,-0.2968059050393506,-0.9411975861838013,-12.0,32.75,29.625,0.09130859375,0.68017578125,0.61376953125,-0.15343525009608866,-0.07024819922855928,-0.2960677797200183,-0.9401418426730905,-5.5625,49.5,30.3125,0.12841796875,0.57373046875,0.49267578125,6.0,6.0,16.0,29.0,22.0,3.0,3.0,3.0,5.0,5.0,18.0,34.0,26.0,3.0,3.0,3.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
